,0
0,30.17
1,30.17
2,30.17
3,30.17
4,30.17
5,30.17
6,30.17
7,30.17
8,30.17
9,30.17
10,30.17
11,30.17
12,30.17
13,30.17
14,30.17
15,30.17
16,30.17
17,30.17
18,30.17
19,30.17
20,30.17
